id,title,subtitle,level,links,quadrant,summary,descriptions,titles,titre,auteur,duree,type
b12c2185108cc017b29676ef28349437,science & recherche,1. problematiques de fond affectant la production de connaissances,2,https://intellectualtakeout.org/2023/01/academic-writing-nobody-reads/,comment bitcoin change societe,"Les universitaires écrivent de la littérature académique qui reste largement inconnue du grand public, soulevant des questions sur la pertinence et l'accessibilité de leurs recherches.","Recherche académique, Publications universitaires, Impact et lecture des articles, Motivations des professeurs, Spécialisation universitaire, Accessibilité des articles, Contraintes de la publication, Utilisation de l'intellectuel capital, Aliénation académique, Objectif de la recherche universitaire","""Pertinence et Accessibilité de la Littérature Académique: Un Défi pour les Universitaires""",,,,
eef714d7f5a26fa516a9f662e351790b,desintermediation,1. se passer des  intermediaires,2,https://www.swanbitcoin.com/inventing-bitcoin/,comment bitcoin change societe,"Le livre ""Inventing Bitcoin"" de Yan Pritzker, cofondateur et CTO de Swan Bitcoin, est présenté comme la meilleure introduction au fonctionnement du système Bitcoin. Bien qu'il soit en vente sur Amazon, Yan le propose gratuitement à la communauté Swan pour promouvoir l'éducation sur le Bitcoin.","Invention de Bitcoin, Livre gratuit, Auteur : Yan Pritzker, Co-fondateur et CTO de Swan Bitcoin, Expérience en développement de logiciels et entrepreneuriat, Acquis par Etsy, Conférences sur Bitcoin, Services Swan Bitcoin, Éducation sur Bitcoin, Sécurité, Achat et détention de Bitcoin, Consultation financière et fiscale","""Le livre ""Inventing Bitcoin"" de Yan Pritzker : Une introduction essentielle au Bitcoin offerte gratuitement par Swan Bitcoin""",,,,
76193665c715cae2df0ea5840bd49be5,desintermediation,1. se passer des  intermediaires,2,https://bitcoin.fr/les-banques-et-la-blockchain/,comment bitcoin change societe,Le texte aborde les banques et la technologie de la blockchain.,"Banques, Blockchain, Bitcoin, Technologie, Décentralisé, Transferts internationaux, Standard Bank, Fidor Bank, Ripple, Indépendance, Transferts à l'intérieur du groupe, Hyperledger, R3, Désintermédiation","""Banques et Blockchain : Une Révolution Technologique""",,,,
5b44969e19a9f8f15b710f19d10975a1,desintermediation,1. se passer des  intermediaires,2,https://www.journaldunet.com/economie/finance/1443565-vers-un-monde-financier-sans-intermediaire/,comment bitcoin change societe,"Le texte discute de l'évolution vers un monde financier sans intermédiaire, mettant en avant des domaines tels que la ville durable, l'IA, le Web3, le SEO, le cloud, la fintech, l'IoT et la cybersécurité. Il aborde également des sujets comme les événements, les livres blancs, la MarTech, le big data, l'emploi et la smart city.","Blockchain, Intermediation financière, Désintermédiation, Crise de 2008, Blockchains, Finance décentralisée, Contrats intelligents, Adaptation des acteurs traditionnels","""Vers un Monde Financier Sans Intermédiaire : Tendances Technologiques et Innovations Clés""",,,,
5e0ad922a396722973a6d418416337c7,nutrition & sante,degradation des habitudes alimentaires,2,https://podcasts.apple.com/ca/podcast/107-deep-nutrition-with-dr-cate-shanahan/id1403202032?i=1000554506244,comment bitcoin change societe,"Le podcast ""The Bitcoin Standard"" accueille le Dr Cate Shanahan pour discuter de son travail remarquable sur la nutrition profonde.","Nutrition, Traditional foods, Modern fiat foods, Health consequences, Seed oils, Ancel Keys, Weston Price, Children's health, Financial incentives in medicine, Resources mentioned, Bitcoin Standard Podcast, Meat consumption, Fiat foods, Saifedean's books","""Exploration de la nutrition profonde avec le Dr Cate Shanahan""",,,,
f26ed15b24b26b1a4029767c2aa903ec,nutrition & sante,degradation des habitudes alimentaires,2,https://bigthink.com/health/red-meat-cancer-not-health-risk/,comment bitcoin change societe,La viande rouge n'est pas un risque pour la santé selon une nouvelle étude qui critique des recherches peu fiables.,"Risque pour la santé associé à la viande rouge, Limitations des études antérieures, Nouvelle étude de l'Université de Washington, Faibles preuves de lien entre la viande rouge et certains cancers et maladies, Méthodologie de notation du risque, Critique de la recherche en santé, Méthodes statistiques novatrices","""Étude : La viande rouge n'est pas un risque pour la santé malgré les critiques""",,,,
295017dc1822204d22ef07d3150386ac,nutrition & sante,retour aux fondamentaux - ne te fie pas : verifie !,2,https://justmeat.co/,comment bitcoin change societe,"Un contenu mettant en avant le concept de manger exclusivement de la viande, principalement riche en graisses, sans trop de restrictions, présenté par Michael Goldstein et Amber O'Hearn.","Régime carnivore, Ketogenic Diet, Vilhjalmur Stefansson, Alimentation à base de viande, Carnivore facultatif, Santé et alimentation, Diabète et régimes pauvres en glucides, Evolution humaine et régimes, Vitamine C et maladies, Traitement des patients en surpoids, Lard et huile de coco, Maladies traitées par le régime paléolithique cétogène","""Manger exclusivement de la viande: Le régime riche en graisses sans restrictions""",,,,
685b3d0c5df630ef2aa9cb94b360f5db,droits & libertes,bitcoin : une chance pour les droits de l'homme,2,https://nakamotoinstitute.org/digital-cash-and-privacy/,comment bitcoin change societe,"Le texte aborde les défis liés à l'utilisation de la monnaie numérique, mettant en avant les préoccupations concernant la perte de vie privée à mesure que les paiements électroniques se répandent.","Cryptomonnaie, Confidentialité, Paiements électroniques, Vie privée, Transactions, Cartes de crédit, Anonymat, Sécurité, Double-dépense, Fraude, Marchands, Systèmes de paiement, Enregistrements des transactions, Numéros de carte de crédit, Préoccupations de confidentialité, Anonymat financier","""Les Défis de la Vie Privée dans l'Ère de la Monnaie Numérique""",,,,
1b908b2cfc46e342144896d7a561eaf9,droits & libertes,bitcoin : une chance pour les droits de l'homme,2,https://europeanbitcoiners.com/contre-le-systeme-corruptible-du-fiat-le-bitcoin-fait-respecter-les-droits-universels-de-lhomme/,comment bitcoin change societe,"Le Bitcoin est présenté comme une alternative au système corruptible du fiat, garantissant le respect des droits universels de l'homme.","Bitcoin, Droits universels de l'homme, Preuve de travail, Preuve d'enjeu, Décentralisation, Censure, Liberté financière, Résistance civile, Dictateurs, Déclaration universelle des droits de l'homme, Nations unies, Seconde Guerre mondiale, Bitcoin Magazine","""Le Bitcoin : Une Alternative Respectueuse des Droits de l'Homme""",,,,
7b8d08cc8e8e75e3cd680f628078a043,droits & libertes,"droits, libertes, et responsabilites !",2,https://learn.heyapollo.com/blog/bitcoin-and-the-marketplace-of-ideas-how-bitcoin-embodies-free-speech,comment bitcoin change societe,Bitcoin incarne la liberté d'expression en tant que réseau décentralisé et sans autorisation. Cet article explore comment la transparence et l'échange d'idées sont essentiels pour découvrir la vérité et favoriser le développement intellectuel.,"Bitcoin comme réseau décentralisé, Liberté d'expression, Première Amendement, ""Marché des idées"", Oliver Wendell Holmes Jr., William Douglas, Protection de la liberté d'expression, Démocratie, Changement social, Protocole Bitcoin, Liberté des mathématiques et de la parole, Oliver Wendell Holmes et la liberté d'expression, William O. Douglas et la démocratie, Impact sur la loi constitutionnelle moderne","""Bitcoin : Liberté d'Expression et Transparence pour la Vérité et le Développement Intellectuel""",,,,
18c9edba49a79a4faae3033a0811417a,droits & libertes,vie privee,2,https://www.theyliewedie.org/ressources/biblio/fr/C.May_Timothy_-_Le_manifeste_crypto_anarchiste.html,comment bitcoin change societe,"Le manifeste crypto-anarchiste de Timothy C. May explore comment la technologie informatique permettrait la communication anonyme entre individus, offrant ainsi la possibilité d'échanger des messages et de mener des affaires sans révéler d'identité légale.","Crypto-anarchie, Cypherpunks, Anonymat, Cryptographie, Révolution sociale et économique, Sécurité nationale, Vitesse des réseaux informatiques, Rôle de l'État, Marché informatique anonyme, Marchés d'assassinats et d'extorsions, CryptoNet, Intervention gouvernementale, Propriété intellectuelle, Liberté d'expression","""La Révolution de l'Anonymat Numérique: Exploration du Manifeste Crypto-Anarchiste de Timothy C. May""",,,,
d483ed13e7b4b531dae5a01cd6e686f4,droits & libertes,vie privee,2,https://europeanbitcoiners.com/liberte-et-confidentialite/,comment bitcoin change societe,"Le texte discute de la liberté et de la confidentialité comme deux aspects essentiels, liés l'un à l'autre. L'auteur, Sovereign Monk, aborde ces concepts en profondeur, soulignant leur importance.","Liberté et Confidentialité, Sociétés libres et ouvertes, Valeurs fondamentales à défendre, Implications sociétales des inventions, Évolution de l'internet, Bitcoin et Lightning Network Protocol, Comparaison avec TCP/IP, Hypertext Transfer Protocol (HTTP), Origines du World Wide Web","""Liberté et Confidentialité: Une Exploration Approfondie par Sovereign Monk""",,,,
9d78dfb2601425866b10a7d3a2c11732,droits & libertes,vie privee,2,https://dergigi.com/2020/07/21/true-names-not-required/,comment bitcoin change societe,"En 1981, Vernor Vinge a publié sa nouvelle prophétique ""True Names"", anticipant l'essor de l'internet. Ce récit est une œuvre majeure de la science-fiction combinant mathématiques, informatique et anticipation.","Identité en ligne, Anonymat et pseudonymat, Bitcoin et Satoshi Nakamoto, Interaction en ligne, Noms réels vs pseudonymes, Vie virtuelle et réelle, Réseaux sociaux et jeux en ligne, Attaques contre l'anonymat, Vie privée en ligne, Identité numérique et surveillance","""True Names"" de Vernor Vinge : La prophétie de l'internet dans la science-fiction",,,,
525eedc226a8492905be8899c2b5ecb8,droits & libertes,vie privee,2,https://www.bloomberg.com/news/articles/2022-09-21/crypto-tracer-chainalysis-busts-bitcoin-btc-anonymity,comment bitcoin change societe,"Bloomberg demande de confirmer que vous n'êtes pas un robot en raison d'une activité inhabituelle sur le réseau de votre ordinateur. Vous devez vérifier que votre navigateur prend en charge JavaScript et les cookies, et qu'ils ne sont pas bloqués. Pour plus d'informations, consultez les Conditions d'utilisation et la Politique en matière de cookies de Bloomberg.","Bloomberg, Robot, Activité inhabituelle, Support, JavaScript, Cookies, Blocage, Conditions de service, Politique de cookies, Équipe de support, ID de référence au blocage","""Vérification de sécurité requise : Guide JavaScript et cookies de Bloomberg""",,,,
22149bf57914c66e05b117594a4cf03c,politique,bitcoin : aspiration et positionnement  politique,2,https://nakamotoinstitute.org/politics-vs-technology/,comment bitcoin change societe,"La technologie offre des gains permanents, contrairement à l'approche politique qui est plutôt un outil tactique temporaire. Pour changer le monde, privilégiez les solutions technologiques aux protestations politiques.","Politique vs Technologie, Cypherpunks, Clipper Proposal, Enquête sur l'exportation de PGP, Privacy et Sécurité, Cinquième Amendement, Libre circulation de PGP, Cryptographie, Clés cryptographiques, Limitations légales, Liberté et Vie Privée, Société idéale, Réalité vs Technologie","""Privilégiez les solutions technologiques pour changer le monde""",,,,
4cdf32e70a245fc4de020533869e00a3,politique,bitcoin : aspiration et positionnement  politique,2,https://decouvrebitcoin.com/la-librairie/articles/article-manifeste-crypto-anarchiste/,comment bitcoin change societe,"Le texte discute du ""Manifeste Crypto-Anarchiste"" de Timothy C. May, écrit le 22 novembre 1992.","Manifeste Crypto-Anarchiste, Crypto-anarchisme, Capacité informatique, Communication anonyme, Chiffrement, Réseaux informatiques, Sécurité nationale, Vente de secrets nationaux, Marché électronique anonyme, Influence des gouvernements et des corporations, Bourses de l'information, Propriété intellectuelle, Mathématiques, Barrières, Timothy C. May","""Manifeste Crypto-Anarchiste: Liberté et Cryptographie en 1992""",,,,
2dc5fae8272f286984f2e1d7d14364af,politique,bitcoin : aspiration et positionnement  politique,2,https://decouvrebitcoin.com/la-librairie/articles/article-declaration-dindependance-du-cyberespace/,comment bitcoin change societe,"La déclaration d'indépendance du cyberespace aborde des sujets tels que la monnaie Bitcoin, la sécurité, le Lightning Network, l'écologie, les aspects juridiques et l'utilisation de Bitcoin au Salvador.","Déclaration d'indépendance du cyberespace, Gouvernements et souveraineté, Liberté et autorité, Frontières et construction du cyberespace, Conversation et richesse collective, Contrat social et autorité, Échanges et relations dans le cyberespace, Identité et expression, Autorité par l'éthique et l'intérêt public, Lois et Constitution, Responsabilité parentale et bureaucraties, Conversation globale informatique","""Bitcoin et l'Indépendance Numérique : Réflexions sur la Sécurité, l'Écologie et l'Impact",,,,
514e80c64fbdc37777d8c832bb74c031,politique,bitcoin : aspiration et positionnement  politique,2,https://decouvrebitcoin.com/la-librairie/articles/article-le-manifeste-dun-cypherpunk/,comment bitcoin change societe,"Le texte discute du manifeste d'un cypherpunk, mettant en lumière les principes et les idéaux fondamentaux de ce mouvement. Il aborde probablement des sujets tels que la confidentialité, la sécurité et la liberté dans le contexte des technologies numériques.","Cypherpunk, Vie privée, Échange, Liberté d'expression, Cryptographie, Anonymat, Société ouverte, Systèmes d'échange anonymes, Confidentialité, Technologie électronique, Monnaie électronique","""Manifeste Cypherpunk : Défense de la Confidentialité et de la Liberté Numérique""",,,,
928a89f31dd002e8ff27e4bdfc8f95b7,politique,recueillant des soutiens au plus niveau  bitcoin s'enracine...,2,https://yorickdem.medium.com/etats-bitcoin-le-choc-des-titans-c837a661dd15,comment bitcoin change societe,"Le texte aborde la possibilité de voir le prix du bitcoin atteindre 200 000 USD en 2025 et explore comment les États pourraient réagir à cette situation, en considérant divers scénarios et l'impact sur les valeurs refuge et l'inflation.","Bitcoin, Etats, Monnaies fiat, Politiques monétaires, Emission monétaire, Banques centrales, Campagne médiatique, Normes KYC/AML, Monnaies digitales de banques centrales, Valeur refuge, Inflation monétaire, Industrie du minage, Marché noir, Maximalistes toxiques, Protocole open source, Régime totalitaire, Emplois, Lobbying","""Bitcoin : Vers 200 000 USD en 2025 - Réactions des États, Valeurs Refuges, Inflation""",,,,
cea755ce1c477427bee2cb158882e907,politique,recueillant des soutiens au plus niveau  bitcoin s'enracine...,2,https://tftc.io/martys-bent/issue-1308-more-discrimination-against-bitcoin-miners/,comment bitcoin change societe,"Le texte aborde le sujet de la discrimination croissante à l'encontre des mineurs de Bitcoin, soulignant la nécessité d'y mettre fin en raison de son caractère répulsif et contre-productif.","Discrimination contre les mineurs de bitcoin, Mesures discriminatoires au Paraguay, Augmentation des tarifs d'électricité pour les mineurs de bitcoin, Impact sur les marges des mineurs de bitcoin, Gaspillage d'électricité au Paraguay, Relations entre mineurs de bitcoin et gouvernements, Perturbation des mécanismes de prix naturels, Conséquences négatives de la discrimination, Perte de revenus pour les mineurs, les compagnies d'électricité et le gouvernement, Besoin d'arrêter ce type de discrimination","""Éradiquer la Discrimination envers les Mineurs de Bitcoin : Un Impératif Moral et Productif""",,,,
980ffae51e982d6c6eb7f398b440afb6,politique,"bitcoin : securite  violence, et guerre",2,https://btctouchpoint.com/fr/cycles-politiques-institutionnels-et-culturels/#sov1,comment bitcoin change societe,"Le texte aborde l'influence de Bitcoin sur les cycles politiques, institutionnels et culturels. Il explore comment Bitcoin impacte la société, la culture et les individus, tout en fournissant des ressources pratiques pour mieux comprendre cette cryptomonnaie.","Cycles politiques, institutionnels et culturels, Le Quatrième tournant, Cycle générationnel récurrent, Saeculum, Quatre saisons/tournants : Ivresse, Éveil, Dénouement, Crise, Archétypes générationnels : Prophètes, Nomades, Héros, Artistes, Prédiction de l'approche du 4ème tournant, Individualisme vs. collectivisme, Totalitarisme, Bitcoin comme moteur de renaissance","""Bitcoin : Impact sur les Cycles Politiques, Institutionnels et Culturels""",,,,
32ee630c7ec0ac340be4af9b10748df0,politique,"bitcoin : securite  violence, et guerre",2,https://www.btcpolicy.org/articles/the-actual-impact-of-bitcoin-on-war,comment bitcoin change societe,"Le texte examine l'impact réel du Bitcoin sur la guerre, mettant en lumière les effets potentiels de la cryptomonnaie sur divers domaines tels que la sécurité nationale, la géoéconomie et l'inclusion financière.","Impact de Bitcoin sur la guerre, Relations géopolitiques et Bitcoin, Calcul de la violence et projection de la puissance par les États, Rôle de Bitcoin dans la réduction des conflits, Propriété physique vs propriété numérique, Bitcoin et la violence humaine, Trois tendances clés: réduction du budget de guerre, amélioration des technologies de combat, compétition minière globale","""Bitcoin et la Guerre : Implications sur la Sécurité, l'Économie et l'Inclusion Financière""",,,,
158a91cc34e7821c06c12d3d23cd67fd,politique,"bitcoin : securite  violence, et guerre",2,http://blog.lavoiedubitcoin.info/post/jubil%C3%A9,comment bitcoin change societe,"Le texte aborde des réflexions suscitées par le Jubilé de Sa Gracieuse Majesté, mettant en avant des considérations sur le temps, l'argent, et les fondements de l'ordre.","Monnaie, Violence, Confiance, Institutions, Thèses d'Aglietta et d'Orléan, État, Manifestations, Érosion de la confiance, Violence d'État, Supporters anglais, Faux billets","""Réflexions sur le Jubilé de Sa Gracieuse Majesté: Temps, Argent et Ordre""",,,,
bc4b22e9233bc74f172b768a444df36e,politique,"bitcoin : securite  violence, et guerre",2,https://dergigi.com/threads/understand-peace,comment bitcoin change societe,"Le texte discute de la distinction entre la puissance physique brute utilisée par les nations pour la défense et le concept de Bitcoin. Il souligne que Bitcoin diffère de la puissance physique en ne se basant pas sur une démonstration de force, mais sur la création d'une réalité différente.","Bitcoin, Signal costly et incontestable, Coût inaltérable, Résistance à la censure, Résolution des conflits, Propriété inaliénable, Nature de l'information vs. objets physiques, Propagation de l'information, Domaine des idées, Règlement des litiges en dehors de la loi, Limitations physiques de la propagation de l'information, Attaques par force de hachage, Nature économique de PoW et réactivité du réseau","""Bitcoin: Redéfinir la Puissance à Travers la Création d'une Réalité Différente""",,,,
05f6f719a8a21da83a6cfa06169240bc,asphyxie culturelle fiat,"notre regime monetaire fiat nourrit colere, nihilisme et desespoir",2,https://btctouchpoint.com/fr/letalon-bitcoin-de-saifedean-ammous-resume/,comment bitcoin influ culture,"Le résumé de l'ouvrage ""L’Étalon Bitcoin"" de Saifedean Ammous explore les concepts fondamentaux de Bitcoin, son impact sur la société et la culture, ainsi que son influence sur les individus. Le livre propose des conseils pratiques, des ressources et une réflexion approfondie sur l'utilisation et les implications de Bitcoin.","L’Étalon Bitcoin de Saifedean Ammous, Stock/flux : monnaies dures/monnaies faibles, Rapport stock/flux (exemple de l'or), Monnaie dure (comparaison avec l'or), Acceptation universelle de l'or comme monnaie, Qualités de l'or en tant que monnaie, Rareté, durabilité et reconnaissance facile de l'or","""Exploration approfondie de Bitcoin : conseils, ressources et réflexions""",,,,
ce7b739160e1d4f051b724636c5a6b28,asphyxie culturelle fiat,"notre regime monetaire fiat nourrit colere, nihilisme et desespoir",2,https://btctouchpoint.com/fr/letalon-fiat-de-saifedean-ammous-resume/,comment bitcoin influ culture,"Le résumé de L’Étalon Fiat de Saifedean Ammous est abordé dans l'article, qui explore l'utilisation du Bitcoin, son impact sur la société et la culture, ainsi que son influence personnelle.","L'Étalon Fiat de Saifedean Ammous, La monnaie fiat, La vendabilité dans l'espace, La vendabilité dans le temps, Bitcoin, La convertibilité du dollar en or, Les monnaies étatiques, Richard Nixon, Carl Menger, L'or, Les réserves fractionnaires, L'inflation","""Exploration de l'impact culturel du Bitcoin dans L’Étalon Fiat de Saifedean Ammous""",,,,
82e3f2f20f59ebf45dccbc77e8114caa,asphyxie culturelle fiat,"notre regime monetaire fiat nourrit colere, nihilisme et desespoir",2,https://mises.org/wire/cultural-consequences-federal-reserve,comment bitcoin influ culture,Le texte discute des conséquences culturelles de la Réserve fédérale.,"1. Conséquences culturelles de la Réserve fédérale, 2. Culture et économie, 3. Monnaie fiduciaire et gouvernement, 4. Limiter le pouvoir gouvernemental, 5. Contrôle du budget, 6. Relation entre citoyens et gouvernement, 7. Endettement gouvernemental, 8. Monnaie fiduciaire et crédit, 9. Banque centrale et gouvernement",Les Impacts Culturels de la Réserve Fédérale,,,,
7f95027929439ced2965831233b13c18,asphyxie culturelle fiat,"notre regime monetaire fiat nourrit colere, nihilisme et desespoir",2,https://tftc.io/martys-bent/issue-1292-perfectly-perverse-incentives/,comment bitcoin influ culture,Le texte aborde le sujet des incitations perverses engendrées par l'incapacité à conserver ses efforts dans une monnaie stable. Cela peut conduire à des conséquences néfastes dans la vie quotidienne des individus.,"Incitations perverses, Impression d'argent, Dégradation de la vie quotidienne, Famille nucléaire, Santé, Éducation, Monde financier, Mauvaises décisions, Relation parents-enfants, Alimentation, Santé publique, Système universitaire, Prêts étudiants, Inflation, Politique monétaire, Rôle des banques centrales","""Les conséquences néfastes de l'instabilité monétaire sur les incitations""",,,,
5f12427421b3f5ca69c6622fc638bfd7,racines cypherpunk,1. la culture de bitcoin est d'essence cypherpunk,2,https://bitcoin.fr/Histoire/,comment bitcoin influ culture,Le texte parle des dates importantes de Bitcoin et invite à comprendre le fonctionnement de cette cryptomonnaie.,"Dates importantes liées à Bitcoin, Forth, Chiffrement RSA, Arbre de Merkle, Signatures aveugles, Manifeste Crypto-anarchiste, DigiCash, Time-stamping, ECDSA, Preuve de travail, Magic Money, Smart contract, Horodatage immuable, Déclaration d'indépendance du cyberespace, Hashcash, Cash numérique public distribué, E-cash fiable, Service d'horodatage sécurisé, Technologie pair-à-pair (P2P), Napster, Points de vulnérabilité","""Découvrir les Dates Clés de Bitcoin: Comprendre le Fonctionnement de la Cryptomonnaie""",,,,
75d1d41b675849bdf51b303731da57de,racines cypherpunk,1. la culture de bitcoin est d'essence cypherpunk,2,https://yorickdem.medium.com/les-racines-philosophiques-du-bitcoin-17f397e30720,comment bitcoin influ culture,"Le texte discute des racines philosophiques du bitcoin, soulignant que sa conception en 2008 a été perçue comme une réaction à la crise financière mondiale de la même année. Il mentionne également l'implication de Satoshi Nakamoto dans la création de cette cryptomonnaie.","Bitcoin, Crise financière mondiale de 2008, Satoshi Nakamoto, Blockchain, Cypherpunks, Vie privée, Chiffrement, Crypto-anarchisme, Révolution numérique, Échanges anonymes, Cryptographie, Écoutes illégales, Solutions de chiffrement, Confiance mathématique, Internet, Protocoles technologiques libres, Système monétaire sur Internet, Paiement électronique, Monnaie contrôlée par les États et les banques","""Les racines philosophiques du bitcoin : une réaction à la crise financière mondiale de 2008""",,,,
713e19cc00e37f954cb85ebf9d145b64,racines cypherpunk,1. la culture de bitcoin est d'essence cypherpunk,2,https://decouvrebitcoin.com/la-librairie/articles/article-manifeste-crypto-anarchiste/,comment bitcoin influ culture,"Le ""Manifeste Crypto-Anarchiste"" de Timothy C. May, publié le 22 novembre 1992, est le sujet principal abordé dans l'article.","Manifeste Crypto-Anarchiste, Crypto-anarchisme, Capacité de communication anonyme, Chiffrement, Réputation, Régulation gouvernementale, Technologies de chiffrement, Réseaux informatiques, Vitesse des ordinateurs, Sécurité nationale, Utilisation par des dealers et des fraudeurs, Imprimerie, Influence des gouvernements et des corporations, Bourses de l'information, Propriété intellectuelle","""Le Manifeste Crypto-Anarchiste de Timothy C. May : Un regard révélateur sur la révolution numérique de 1992",,,,
a04000597a32833ab4536499dcfb95b4,racines cypherpunk,1. la culture de bitcoin est d'essence cypherpunk,2,https://decouvrebitcoin.com/la-librairie/articles/article-declaration-dindependance-du-cyberespace/,comment bitcoin influ culture,"Le texte discute de la Déclaration d'indépendance du cyberespace, mettant en avant des sujets comme la sécurité Bitcoin, l'impact écologique, le Lightning Network et les aspects juridiques liés à Bitcoin.","Déclaration d'indépendance du cyberespace, Gouvernements, Souveraineté, Tyrannie, Consentement, Frontières, Conversation globale, Contrat social, Autorité, Identité, Liberté d'expression, Règle d'Or, Loi sur la réforme des télécommunications, Bureaucraties, Chine, Allemagne, France, Russie, Singapour, Italie, États-Unis","""Déclaration d'indépendance du cyberespace : Sécurité, Impact Écologique, et Aspects Juridiques",,,,
729d142b9d8ab728bbe2d38b98224f23,racines cypherpunk,1. la culture de bitcoin est d'essence cypherpunk,2,https://decouvrebitcoin.com/la-librairie/articles/article-le-manifeste-dun-cypherpunk/,comment bitcoin influ culture,"Le manifeste d'un cypherpunk aborde les idées et principes essentiels du mouvement cypherpunk, mettant en avant des notions telles que la sécurité, la cryptographie et la liberté individuelle.","Cypherpunk, Vie privée, Échange anonyme, Cryptographie, Anonymat, Liberté d'expression, Sécurité, Confidentialité, Systèmes électroniques, Monnaie électronique","""Manifeste Cypherpunk: Sécurité, Cryptographie et Liberté""",,,,
05d85be7143efe773b0cc13722f02e42,contre-culture,1. contre-culture,2,https://btctouchpoint.com/fr/bitcoin-psychopathes-vs-bitcoin-sociopathes-rigel-walshe/,comment bitcoin influ culture,"Le texte discute des différences entre les ""Bitcoin Psychopathes"" et les ""Bitcoin Sociopathes"". Il aborde comment Bitcoin peut influencer la société, la culture, et les individus.","Bitcoin Psychopathes vs Bitcoin Sociopathes, Sous-cultures et influences, Comportement humain et culture dans Bitcoin, Adoption de masse et altération de Bitcoin, Le test de Rorschach de Bitcoin, Sécurité de Bitcoin par les gens","""Bitcoin Psychopathes vs. Bitcoin Sociopathes : Influence sur la Société et la Culture""",,,,
f6715a4a2c504bd0fca55eda00ba44a3,contre-culture,2. bitcoin maximalisme,2,https://www.forbes.com/sites/peterizzo/2022/08/25/how-to-be-a-bitcoin-maximalist/?sh=184f727f7036,comment bitcoin influ culture,"Un article aborde le thème de comment être un maximaliste du Bitcoin, avec des sujets liés à la crypto-monnaie et aux prix des NFT.","Bitcoin Maximalist, Cryptocurrency market-isms, Definition of Bitcoin Maximalism, Beliefs of Bitcoin Maximalists, Criticisms of Bitcoin Maximalism, Practical application of Bitcoin Maximalism, Separating aspiration from adherents, Principles underlying Bitcoin Maximalism","""Devenir un maximaliste du Bitcoin: Crypto-monnaie et prix des NFT""",,,,
e6999d596985027ef8a6c633ce24680d,contre-culture,2. bitcoin maximalisme,2,https://medium.com/the-capital/what-it-takes-to-be-a-bitcoiner-607c08d171f2,comment bitcoin influ culture,"Le texte décrit les attributs nécessaires pour être considéré comme un ""Bitcoiner"" à l'heure actuelle, soulignant qu'il s'agit de révolutionnaires. Ces individus possèdent un mélange rare d'attributs et d'intérêts, et sont perçus comme faisant partie d'un mouvement émergent dans le domaine du Bitcoin.","Bitcoiners comme révolutionnaires, Attributs des Bitcoiners, Bitcoinism, Bitcoin Plebs, Traits communs des Bitcoiners, Traits des Plebs, Spécificités des Bitcoiners et des Plebs, Résistance et défense, Courage et conviction, Bitcoin et liberté, Changement du monde par les Bitcoiners","""Les Attributs du Bitcoiner Révolutionnaire : Un Mouvement Émergent""",,,,
6767fc2c72eb35118c0311a3844fbaa3,contre-culture,2. bitcoin maximalisme,2,https://btctouchpoint.com/fr/les-bitcoiners-ne-sont-pas-toxiques-ils-sont-integres/,comment bitcoin influ culture,"Les bitcoiners sont perçus comme intègres et non toxiques, selon l'article. L'accent est mis sur l'utilisation de Bitcoin, son impact sur la société et la culture, ainsi que sur le changement personnel induit par cette cryptomonnaie.","Bitcoiners, Intégrité vs toxicité, Communauté Bitcoin, Réaction envers Elon Musk, Impact sur le prix du Bitcoin, Valeurs des bitcoiners, Importance de l'intégrité, Définition de la toxicité","""Bitcoin : Intégrité, Impact Sociétal et Changement Personnel""",,,,
64d8dc3a371f3d6532f1a4c1db616adc,mouvement de paix,1. des  artisans  de paix,2,https://youtu.be/xqqLVXSSGuo?t=1824,comment bitcoin influ culture,"John Vallis est optimiste concernant les adeptes de Bitcoin. La vidéo aborde des sujets liés à Bitcoin, la monnaie, la cryptomonnaie et la crypto.","John Vallis, Bitcoin, Argent, Crypto, Cryptomonnaie, YouTube, Présentation, Droits d'auteur, Contact, Publicité, Développeurs, Conditions d'utilisation, Confidentialité, Sécurité, Google LLC","""Bitcoin: Perspectives optimistes de John Vallis""",John Vallis: Bullish on Bitcoiners #bitcoin #money #crypto #cryptocurrency,The Bitcoin Matrix,02:01:39,Video Youtube
9270e79f5a324b30708509984908c5fc,mouvement de paix,2. les  criminels agissent plus volontiers dans le systeme fiat,2,https://unchained.com/blog/bitcoin-is-not-for-criminals/,comment bitcoin influ culture,Bitcoin n'est pas destiné aux criminels selon l'article qui met en avant cette idée.,"Bitcoin usage among criminals, Misconception that Bitcoin is primarily for criminals, Bitcoin's superiority over traditional currency, Fixed supply of Bitcoin, Censorship-resistant and inflation-resistant nature of Bitcoin, Criminals' use of various tools, including Bitcoin, Criminal activity facilitated by different means, Argument against banning Bitcoin due to criminal use, The paradox of Bitcoin's use by both criminals and law-abiding citizens","""Bitcoin : Non destiné aux criminels""",,,,
